campaign_id,product_type,audience_age,audience_gender,location,channel,duration_days,budget_usd,click_through_rate
1890,Smartphones,55+,Other,Texas,Facebook,7,1408.05,0.0354
1891,Laptops,18-24,Male,New York,Google Ads,14,7402.76,0.0835
1892,Laptops,45-54,Female,Florida,LinkedIn,45,2936.94,0.0226
1893,Smartphones,35-44,Other,Florida,LinkedIn,30,4188.79,0.044
1894,Smartphones,55+,Other,California,Google Ads,7,7179.44,0.0723
1895,Shoes,35-44,Female,California,Facebook,7,9095.45,0.0615
1896,Laptops,18-24,Other,New York,LinkedIn,30,5119.37,0.0397
1897,Books,18-24,Male,Florida,LinkedIn,45,9635.25,0.0384
1898,Smartphones,25-34,Female,Florida,Google Ads,60,5439.08,0.0812
1899,Smartphones,55+,Male,California,YouTube,45,1663.85,0.0378
1900,Furniture,25-34,Other,Illinois,Instagram,7,5425.12,0.0603
1901,Books,35-44,Other,Illinois,LinkedIn,60,8675.96,0.0528
1902,Books,45-54,Other,California,Facebook,14,5611.43,0.0666
1903,Smartphones,25-34,Male,Texas,YouTube,30,7603.68,0.0733
1904,Shoes,18-24,Other,Florida,Google Ads,45,5705.6,0.087
1905,Furniture,55+,Female,New York,Google Ads,60,5687.52,0.0709
1906,Books,35-44,Female,Illinois,Facebook,30,3205.23,0.0422
1907,Smartphones,18-24,Other,Texas,YouTube,45,2411.97,0.0689
1908,Books,45-54,Female,Florida,Facebook,7,3149.73,0.0688
1909,Furniture,55+,Male,Texas,LinkedIn,7,4687.96,0.0514
1910,Furniture,45-54,Male,Florida,YouTube,7,8191.11,0.0853
1911,Laptops,45-54,Other,Florida,Instagram,14,8375.42,0.0566
1912,Smartphones,55+,Female,California,Instagram,7,2052.09,0.0292
1913,Furniture,55+,Female,California,Facebook,7,5752.12,0.0574
1914,Laptops,45-54,Other,New York,Instagram,7,4452.26,0.0518
1915,Laptops,35-44,Male,New York,Facebook,60,5923.89,0.0495
1916,Books,55+,Other,Texas,LinkedIn,30,6652.42,0.046
1917,Books,18-24,Female,California,LinkedIn,14,3156.31,0.0322
1918,Laptops,25-34,Female,Florida,Facebook,45,9232.8,0.078
1919,Books,35-44,Other,California,LinkedIn,14,9386.76,0.0587
1920,Furniture,55+,Male,Florida,Instagram,30,1500.9,0.0288
1921,Shoes,55+,Male,California,LinkedIn,7,7178.68,0.043
1922,Furniture,35-44,Other,Florida,Instagram,7,815.7,0.0438
1923,Laptops,25-34,Female,Texas,Instagram,45,942.36,0.0455
1924,Laptops,45-54,Male,California,Google Ads,14,9599.1,0.0874
1925,Furniture,18-24,Other,Illinois,LinkedIn,14,7101.1,0.0375
1926,Books,55+,Female,Illinois,LinkedIn,45,3583.15,0.0372
1927,Books,25-34,Male,Florida,Facebook,14,6863.84,0.0602
1928,Laptops,18-24,Male,Texas,Facebook,14,8535.43,0.0709
1929,Smartphones,35-44,Other,Florida,YouTube,14,8773.58,0.0647
1930,Books,55+,Female,Texas,Instagram,45,694.94,0.0347
1931,Furniture,45-54,Male,New York,Google Ads,45,8273.17,0.0831
1932,Books,35-44,Other,California,Instagram,30,8605.43,0.0533
1933,Furniture,55+,Male,Texas,LinkedIn,14,6157.92,0.0617
1934,Laptops,25-34,Female,Florida,YouTube,30,5059.09,0.0626
1935,Books,18-24,Male,New York,Instagram,60,1554.49,0.0055
1936,Furniture,18-24,Female,Florida,YouTube,60,2776.33,0.028
1937,Laptops,55+,Male,Illinois,Instagram,14,5159.61,0.0479
1938,Smartphones,35-44,Male,Illinois,LinkedIn,7,8718.26,0.0603
1939,Furniture,45-54,Other,California,LinkedIn,60,8129.78,0.0436
1940,Smartphones,25-34,Male,California,Instagram,7,5211.33,0.0612
1941,Smartphones,55+,Female,New York,Google Ads,30,7963.46,0.0611
1942,Shoes,25-34,Other,Illinois,LinkedIn,14,7774.47,0.0684
1943,Books,18-24,Female,Texas,Facebook,30,6000.65,0.0571
1944,Furniture,45-54,Female,Illinois,Google Ads,30,2593.09,0.0705
1945,Smartphones,25-34,Other,California,Instagram,45,3806.04,0.0621
1946,Shoes,55+,Female,Florida,Google Ads,14,2058.61,0.0553
1947,Laptops,45-54,Male,New York,Facebook,45,567.93,0.0127
1948,Furniture,35-44,Other,Illinois,LinkedIn,30,1264.99,0.0307
1949,Smartphones,55+,Male,Texas,LinkedIn,7,7716.44,0.045
1950,Books,25-34,Male,Texas,LinkedIn,14,818.12,0.0233
1951,Shoes,45-54,Female,Texas,Facebook,14,4298.6,0.0499
1952,Smartphones,55+,Female,New York,Google Ads,60,9864.91,0.0518
1953,Books,45-54,Male,Texas,Instagram,7,8054.77,0.0762
1954,Smartphones,45-54,Other,Texas,Instagram,7,7630.87,0.0555
1955,Furniture,45-54,Male,Illinois,Google Ads,30,3109.73,0.0655
1956,Furniture,25-34,Male,New York,LinkedIn,30,6596.44,0.0484
1957,Furniture,55+,Female,Florida,Instagram,30,5237.76,0.0624
1958,Shoes,18-24,Female,Florida,LinkedIn,60,6426.33,0.0465
1959,Furniture,18-24,Male,Texas,YouTube,7,4640.25,0.0467
1960,Books,25-34,Male,California,YouTube,45,5544.15,0.0581
1961,Smartphones,25-34,Female,New York,Instagram,7,9889.76,0.0748
1962,Laptops,45-54,Male,California,Google Ads,45,3628.47,0.0744
1963,Books,55+,Female,New York,Google Ads,14,2556.3,0.0797
1964,Books,55+,Male,New York,Google Ads,45,4760.7,0.0877
1965,Furniture,35-44,Other,Illinois,LinkedIn,14,5481.04,0.0579
1966,Shoes,35-44,Other,Texas,YouTube,30,1313.47,0.0456
1967,Smartphones,18-24,Male,Illinois,LinkedIn,7,8156.73,0.0669
1968,Shoes,35-44,Female,California,Facebook,30,4509.5,0.0413
1969,Smartphones,35-44,Male,California,Facebook,7,4425.27,0.0549
1970,Smartphones,18-24,Male,Florida,Instagram,45,6758.98,0.064
1971,Shoes,18-24,Female,Illinois,Facebook,7,7845.82,0.0625
1972,Books,35-44,Male,Illinois,Google Ads,45,9866.43,0.0772
1973,Smartphones,55+,Female,Illinois,Instagram,7,2148.44,0.0388
1974,Shoes,35-44,Male,Florida,YouTube,14,3782.78,0.0579
1975,Smartphones,45-54,Female,Illinois,YouTube,45,2098.44,0.0381
1976,Laptops,45-54,Male,Illinois,Facebook,30,8868.12,0.053
1977,Books,45-54,Other,Illinois,Facebook,30,5710.69,0.0622
1978,Furniture,25-34,Female,Illinois,YouTube,30,8598.18,0.0752
1979,Smartphones,45-54,Other,California,Facebook,30,9859.64,0.0584
1980,Laptops,55+,Female,Texas,Facebook,14,5726.96,0.0545
1981,Furniture,25-34,Female,California,LinkedIn,14,1622.44,0.0269
1982,Furniture,25-34,Female,Illinois,YouTube,60,3932.04,0.059
1983,Smartphones,45-54,Female,New York,YouTube,60,843.8,0.03
1984,Shoes,35-44,Male,New York,Facebook,60,8568.36,0.0358
1985,Smartphones,18-24,Male,Florida,Google Ads,60,669.93,0.0547
1986,Laptops,35-44,Female,California,LinkedIn,7,6125.76,0.0453
1987,Furniture,35-44,Male,Florida,Google Ads,45,1508.27,0.0657
1988,Smartphones,25-34,Female,Florida,Facebook,30,571.8,0.0513
1989,Shoes,25-34,Female,New York,YouTube,7,2933.43,0.0668
1990,Smartphones,25-34,Other,California,Google Ads,14,5742.6,0.0873
1991,Books,55+,Female,Texas,Instagram,30,1213.34,0.0449
1992,Shoes,55+,Female,California,Google Ads,45,6341.43,0.069
1993,Laptops,18-24,Male,Florida,YouTube,45,6883.93,0.0629
1994,Furniture,25-34,Female,Illinois,Facebook,14,9712.13,0.0643
1995,Smartphones,45-54,Female,Florida,Google Ads,30,9045.6,0.0708
1996,Shoes,25-34,Other,California,Facebook,60,5884.52,0.0634
1997,Books,55+,Male,New York,LinkedIn,30,8036.97,0.0577
1998,Shoes,25-34,Male,California,Instagram,30,3954.59,0.0438
1999,Books,55+,Other,Texas,YouTube,45,6064.27,0.0603
2000,Laptops,25-34,Female,Illinois,YouTube,14,4331.86,0.0589
2001,Furniture,45-54,Other,Illinois,Facebook,30,3701.9,0.0567
2002,Laptops,18-24,Male,Florida,Instagram,7,7412.58,0.0551
2003,Smartphones,45-54,Other,California,YouTube,7,3318.37,0.0418
2004,Shoes,55+,Male,New York,Google Ads,14,4115.25,0.0638
2005,Books,35-44,Other,Texas,YouTube,60,3988.13,0.0599
2006,Books,45-54,Female,Florida,Google Ads,30,8768.83,0.0964
2007,Shoes,25-34,Female,California,YouTube,30,2118.84,0.0437
2008,Shoes,18-24,Male,New York,Google Ads,45,4124.02,0.0717
2009,Smartphones,25-34,Other,California,LinkedIn,30,8934.76,0.0529
2010,Laptops,25-34,Male,New York,Facebook,60,645.39,0.0419
2011,Books,45-54,Female,California,LinkedIn,30,9504.74,0.0539
2012,Smartphones,18-24,Male,California,Google Ads,30,9039.55,0.1038
2013,Laptops,35-44,Female,Florida,Facebook,45,4469.56,0.0594
2014,Smartphones,25-34,Male,California,Instagram,7,6703.74,0.0652
2015,Books,18-24,Other,California,Google Ads,7,9915.13,0.0852
2016,Shoes,35-44,Female,Florida,YouTube,60,5772.01,0.0405
2017,Shoes,25-34,Male,Florida,YouTube,14,1420.54,0.0456
2018,Laptops,18-24,Female,Illinois,Instagram,14,8609.59,0.0638
2019,Furniture,45-54,Other,Illinois,LinkedIn,45,1774.44,0.0362
2020,Laptops,25-34,Female,Florida,Google Ads,30,2944.08,0.0884
2021,Furniture,25-34,Other,Texas,YouTube,45,8798.4,0.0555
2022,Smartphones,18-24,Female,New York,Facebook,7,2932.28,0.0677
2023,Smartphones,25-34,Other,Florida,Instagram,60,7578.32,0.0633
2024,Books,35-44,Female,Illinois,LinkedIn,14,4752.9,0.0521
2025,Furniture,25-34,Other,California,LinkedIn,30,7717.61,0.0515
2026,Books,55+,Male,Florida,Facebook,14,2707.35,0.0561
2027,Shoes,35-44,Male,Florida,Facebook,7,4485.87,0.0601
2028,Furniture,18-24,Female,Illinois,Instagram,30,3522.53,0.0351
2029,Laptops,35-44,Other,Illinois,Facebook,7,2865.92,0.0652
2030,Shoes,55+,Male,Texas,YouTube,14,3487.08,0.0435
2031,Shoes,55+,Female,Illinois,LinkedIn,14,3568.43,0.0217
2032,Laptops,25-34,Male,Illinois,Facebook,7,9576.09,0.0706
2033,Shoes,25-34,Other,Illinois,Google Ads,30,5565.69,0.0735
2034,Furniture,45-54,Female,California,Facebook,7,4889.5,0.0598
2035,Books,35-44,Other,Florida,LinkedIn,30,5281.53,0.0473
2036,Shoes,45-54,Other,Florida,YouTube,45,9963.24,0.0499
2037,Furniture,55+,Other,Illinois,Facebook,45,6709.1,0.0545
2038,Smartphones,25-34,Male,Texas,YouTube,30,7183.12,0.0679
2039,Furniture,25-34,Female,Illinois,Google Ads,7,3479.41,0.0739
2040,Books,25-34,Other,Texas,LinkedIn,30,4979.61,0.0436
2041,Furniture,18-24,Male,Florida,Instagram,14,2248.62,0.0323
2042,Laptops,55+,Other,Texas,LinkedIn,7,7009.3,0.0488
2043,Books,25-34,Male,Texas,Instagram,30,3772.7,0.0479
2044,Smartphones,55+,Female,New York,Instagram,14,7608.74,0.037
2045,Laptops,25-34,Female,Texas,LinkedIn,60,2525.03,0.0338
2046,Furniture,35-44,Female,Texas,Instagram,14,4333.28,0.0701
2047,Books,55+,Female,California,YouTube,30,4976.25,0.0713
2048,Smartphones,45-54,Other,Florida,Google Ads,7,2081.99,0.06
2049,Laptops,18-24,Male,Illinois,Facebook,7,1161.12,0.0452
2050,Smartphones,45-54,Female,New York,Instagram,45,3512.14,0.0207
2051,Furniture,55+,Other,Texas,Instagram,30,5676.48,0.0541
2052,Smartphones,25-34,Female,California,LinkedIn,14,6700.45,0.0484
2053,Shoes,55+,Female,California,YouTube,14,4540.08,0.0416
2054,Laptops,18-24,Female,Illinois,Facebook,30,5252.64,0.0617
2055,Smartphones,55+,Male,Illinois,Instagram,14,5660.33,0.0321
2056,Furniture,25-34,Male,Florida,YouTube,60,5363.15,0.0486
2057,Furniture,45-54,Male,Texas,Facebook,45,1358.12,0.0405
2058,Smartphones,35-44,Female,California,LinkedIn,7,4347.51,0.0338
2059,Furniture,45-54,Other,New York,Instagram,14,2441.15,0.0561
2060,Books,25-34,Other,Florida,LinkedIn,60,5570.49,0.0421
2061,Books,25-34,Other,Texas,LinkedIn,30,7701.72,0.0627
2062,Books,18-24,Female,Illinois,Instagram,14,6005.12,0.0479
2063,Shoes,55+,Male,Texas,YouTube,30,2607.31,0.0289
2064,Smartphones,55+,Other,Illinois,YouTube,60,2473.69,0.0352
2065,Shoes,45-54,Female,Texas,LinkedIn,60,851.48,0.0085
2066,Furniture,35-44,Female,New York,LinkedIn,7,4550.62,0.0515
2067,Shoes,35-44,Other,Florida,Google Ads,30,4612.18,0.0786
2068,Furniture,18-24,Other,Illinois,Facebook,45,2746.15,0.0293
2069,Furniture,25-34,Female,New York,LinkedIn,7,7760.46,0.0561
2070,Laptops,18-24,Other,California,LinkedIn,30,4171.62,0.0358
2071,Books,55+,Female,New York,Facebook,30,6859.31,0.0571
2072,Furniture,25-34,Other,New York,Instagram,60,6580.67,0.0402
2073,Laptops,18-24,Male,New York,YouTube,60,6245.03,0.0568
2074,Books,45-54,Female,Illinois,Instagram,30,9126.63,0.0633
2075,Furniture,55+,Male,California,Facebook,60,650.96,0.0289
2076,Furniture,35-44,Other,Florida,Facebook,30,1146.35,0.0346
2077,Shoes,18-24,Female,New York,Google Ads,30,7360.34,0.077
2078,Shoes,55+,Other,Illinois,Google Ads,7,3858.5,0.0485
2079,Books,55+,Female,Illinois,YouTube,7,9871.96,0.0785
2080,Furniture,35-44,Other,Florida,LinkedIn,45,2555.92,0.0352
2081,Smartphones,35-44,Male,Texas,Facebook,7,2242.48,0.0619
2082,Shoes,35-44,Male,California,Google Ads,14,6088.11,0.0719
2083,Books,18-24,Other,California,Instagram,14,3154.54,0.0448
2084,Furniture,35-44,Male,New York,Google Ads,60,3734.68,0.0623
2085,Furniture,45-54,Male,Texas,Instagram,14,9249.73,0.0644
2086,Smartphones,55+,Other,California,Google Ads,7,749.31,0.0535
2087,Books,35-44,Female,New York,Instagram,45,5546.96,0.0588
2088,Furniture,55+,Other,Texas,Google Ads,30,3681.54,0.0757
2089,Shoes,25-34,Female,Illinois,Google Ads,45,3786.92,0.0596
2090,Smartphones,25-34,Male,New York,YouTube,7,2854.18,0.0627
2091,Books,35-44,Male,Texas,LinkedIn,7,1781.08,0.0455
2092,Smartphones,55+,Male,Florida,Facebook,7,827.58,0.0284
2093,Shoes,25-34,Male,California,LinkedIn,60,9883.11,0.0338
2094,Books,35-44,Male,New York,YouTube,14,6773.48,0.0784
2095,Smartphones,55+,Female,Illinois,Instagram,7,7883.45,0.0419
2096,Laptops,35-44,Female,New York,LinkedIn,30,1117.52,0.023
2097,Shoes,55+,Female,California,Facebook,14,640.96,0.0213
2098,Shoes,25-34,Other,California,Facebook,14,6202.74,0.0693
2099,Shoes,35-44,Male,Texas,Instagram,60,7376.4,0.0479
2100,Laptops,25-34,Male,Illinois,Facebook,45,4251.23,0.0471
2101,Laptops,35-44,Male,Texas,YouTube,14,4183.67,0.0597
2102,Furniture,18-24,Other,Illinois,LinkedIn,14,4152.56,0.0174
2103,Smartphones,25-34,Other,New York,Facebook,7,1951.18,0.0537
2104,Furniture,25-34,Other,New York,LinkedIn,30,7662.18,0.042
2105,Smartphones,45-54,Male,Texas,Google Ads,7,2544.33,0.0681
2106,Laptops,25-34,Female,Florida,LinkedIn,30,3581.9,0.0448
2107,Laptops,55+,Other,California,Instagram,14,6876.97,0.0523
2108,Furniture,35-44,Other,Texas,YouTube,30,500.99,0.0552
2109,Books,18-24,Female,Texas,Facebook,7,7779.44,0.0594
2110,Furniture,55+,Other,New York,YouTube,7,9041.4,0.073
2111,Smartphones,55+,Female,California,LinkedIn,45,990.37,0.0144
2112,Furniture,55+,Male,Texas,Facebook,60,6120.43,0.0458
2113,Shoes,55+,Female,New York,YouTube,45,4380.36,0.0351
2114,Smartphones,18-24,Female,New York,Instagram,14,1245.4,0.0515
2115,Smartphones,45-54,Male,Texas,Google Ads,30,6981.19,0.0685
2116,Books,25-34,Other,Texas,Google Ads,7,6317.03,0.09
2117,Laptops,55+,Male,New York,Instagram,7,6605.27,0.053
2118,Smartphones,25-34,Other,Texas,Google Ads,7,8228.21,0.0989
2119,Laptops,25-34,Other,California,Instagram,7,3225.73,0.0577
2120,Furniture,55+,Female,New York,LinkedIn,14,6932.15,0.0462
2121,Shoes,45-54,Male,New York,Instagram,60,7561.52,0.0361
2122,Books,25-34,Female,Texas,Google Ads,45,2103.74,0.056
2123,Laptops,35-44,Male,Texas,LinkedIn,45,9592.14,0.0697
2124,Smartphones,25-34,Male,Texas,Instagram,7,3729.82,0.0722
2125,Laptops,55+,Female,California,Instagram,7,7280.23,0.0547
2126,Smartphones,18-24,Other,New York,LinkedIn,30,7663.19,0.0633
2127,Laptops,25-34,Other,Florida,Facebook,7,5288.29,0.0715
2128,Smartphones,45-54,Male,California,Google Ads,45,1722.81,0.0367
2129,Furniture,35-44,Other,California,Facebook,30,3118.8,0.0468
2130,Smartphones,35-44,Female,New York,LinkedIn,30,2725.35,0.0262
2131,Smartphones,18-24,Female,Florida,LinkedIn,7,5427.1,0.0677
2132,Shoes,18-24,Female,New York,YouTube,30,2982.05,0.0622
2133,Smartphones,25-34,Male,California,YouTube,60,5694.32,0.0646
2134,Shoes,55+,Male,Texas,LinkedIn,7,3237.96,0.0257
2135,Books,45-54,Other,New York,YouTube,60,509.3,0.041
2136,Shoes,35-44,Female,New York,Instagram,7,3950.94,0.0408
2137,Furniture,18-24,Female,Texas,Facebook,60,6265.08,0.0333
2138,Shoes,45-54,Male,Florida,LinkedIn,7,7850.12,0.0512
2139,Books,55+,Male,Florida,Instagram,45,769.46,0.0418
2140,Furniture,35-44,Male,New York,Google Ads,7,2953.97,0.0721
2141,Laptops,35-44,Female,Texas,Google Ads,45,9861.89,0.0916
2142,Laptops,55+,Female,New York,YouTube,14,2987.25,0.0465
2143,Shoes,35-44,Other,Texas,YouTube,14,7883.38,0.0533
2144,Shoes,55+,Female,California,Instagram,7,5339.05,0.0341
2145,Books,35-44,Other,Texas,Google Ads,45,1660.65,0.0611
2146,Books,25-34,Other,New York,LinkedIn,45,6612.3,0.0342
2147,Smartphones,55+,Female,Illinois,Facebook,30,9680.24,0.0548
2148,Books,45-54,Other,Florida,YouTube,30,8924.88,0.0715
2149,Smartphones,25-34,Other,New York,Instagram,60,7057.78,0.056
2150,Furniture,45-54,Male,Texas,YouTube,30,5365.41,0.0707
2151,Shoes,35-44,Female,Texas,Instagram,7,3533.66,0.0537
2152,Furniture,45-54,Other,Florida,Google Ads,30,3891.18,0.0898
2153,Books,25-34,Other,New York,YouTube,30,3788.96,0.0586
2154,Furniture,55+,Other,Illinois,Instagram,7,9259.78,0.0754
2155,Furniture,18-24,Female,California,Instagram,7,2507.47,0.0351
2156,Furniture,45-54,Male,Illinois,YouTube,60,4091.28,0.0576
2157,Books,18-24,Male,California,Facebook,45,4603.65,0.0449
2158,Furniture,45-54,Female,California,LinkedIn,30,4384.56,0.0304
2159,Smartphones,45-54,Female,New York,Google Ads,14,539.88,0.0439
2160,Books,55+,Female,California,YouTube,45,3074.25,0.0536
2161,Furniture,35-44,Female,Texas,YouTube,7,5236.4,0.0796
2162,Books,25-34,Male,California,Facebook,30,7724.69,0.0567
2163,Laptops,25-34,Other,California,Google Ads,60,5910.0,0.0741
2164,Smartphones,25-34,Other,Florida,YouTube,14,4156.19,0.0646
2165,Furniture,35-44,Female,Florida,Facebook,45,6818.84,0.0551
2166,Laptops,18-24,Female,New York,LinkedIn,30,6825.99,0.0383
2167,Laptops,25-34,Other,New York,Instagram,7,2855.28,0.0636
2168,Books,18-24,Male,Texas,LinkedIn,45,1485.85,0.019
2169,Laptops,35-44,Female,Florida,LinkedIn,14,8130.24,0.0558
2170,Smartphones,35-44,Female,Illinois,LinkedIn,7,5532.93,0.0502
2171,Smartphones,55+,Male,New York,LinkedIn,14,2176.99,0.0112
2172,Shoes,25-34,Male,New York,Instagram,30,2989.68,0.0417
2173,Smartphones,55+,Male,Florida,Google Ads,45,7781.03,0.0663
2174,Laptops,25-34,Female,Florida,Google Ads,60,6706.09,0.076
2175,Smartphones,35-44,Male,Texas,Facebook,30,9479.08,0.0726
2176,Books,35-44,Female,Florida,Facebook,30,4917.0,0.0483
2177,Shoes,45-54,Female,California,YouTube,60,995.77,0.0207
2178,Laptops,45-54,Male,Illinois,LinkedIn,60,7154.02,0.0348
2179,Shoes,35-44,Other,California,LinkedIn,7,2921.65,0.0354
2180,Laptops,35-44,Male,California,Instagram,14,3576.62,0.0455
2181,Books,18-24,Other,California,LinkedIn,30,2368.16,0.0261
2182,Shoes,18-24,Male,New York,Instagram,7,3434.89,0.0669
2183,Furniture,55+,Male,California,YouTube,7,8380.06,0.068
2184,Laptops,45-54,Female,New York,Facebook,30,5978.78,0.0434
2185,Furniture,45-54,Female,Florida,Facebook,14,1536.96,0.0671
2186,Shoes,35-44,Female,Illinois,YouTube,60,6072.73,0.0498
2187,Furniture,35-44,Female,Illinois,YouTube,30,6518.85,0.0755
2188,Furniture,55+,Female,California,LinkedIn,14,8905.83,0.0573
2189,Shoes,45-54,Female,Illinois,Facebook,60,8666.63,0.0414
2190,Books,18-24,Female,New York,Google Ads,45,1097.31,0.0445
2191,Furniture,25-34,Other,Florida,YouTube,30,8733.63,0.0686
2192,Furniture,55+,Other,California,Facebook,30,983.4,0.032
2193,Books,25-34,Female,Texas,Facebook,14,1964.16,0.053
2194,Furniture,18-24,Other,Illinois,Instagram,7,1559.73,0.0285
2195,Furniture,18-24,Male,Illinois,Facebook,7,2226.12,0.0419
2196,Furniture,25-34,Other,California,YouTube,14,8130.99,0.0587
2197,Smartphones,55+,Female,Illinois,LinkedIn,30,7018.13,0.037
2198,Books,25-34,Other,Illinois,Facebook,30,7026.14,0.0624
2199,Furniture,55+,Male,Texas,Google Ads,30,9260.21,0.0827
2200,Books,55+,Other,New York,YouTube,45,4222.58,0.0623
2201,Laptops,35-44,Female,California,LinkedIn,7,531.23,0.0348
2202,Laptops,45-54,Male,California,LinkedIn,45,6577.8,0.0412
2203,Furniture,45-54,Male,Texas,YouTube,30,8746.71,0.0791
2204,Books,18-24,Other,Texas,LinkedIn,7,9774.47,0.0569
2205,Books,35-44,Male,New York,Google Ads,30,3956.98,0.0674
2206,Books,45-54,Male,Florida,Facebook,30,8310.45,0.0632
2207,Smartphones,55+,Male,California,YouTube,14,8567.66,0.0509
2208,Laptops,55+,Female,Illinois,Facebook,7,1872.16,0.0452
2209,Books,25-34,Male,New York,Facebook,30,6499.24,0.0586
2210,Books,25-34,Other,California,LinkedIn,60,2144.83,0.0312
2211,Smartphones,55+,Other,New York,YouTube,60,4742.99,0.0402
2212,Smartphones,55+,Male,Florida,Facebook,30,8853.04,0.0463
2213,Books,25-34,Other,California,Instagram,14,7999.94,0.0701
2214,Shoes,45-54,Male,Illinois,Google Ads,30,5918.22,0.064
2215,Books,18-24,Other,California,LinkedIn,60,8182.74,0.0332
2216,Books,25-34,Male,New York,YouTube,7,1951.86,0.0555
2217,Smartphones,45-54,Male,Florida,YouTube,14,2351.73,0.0514
2218,Smartphones,45-54,Male,New York,LinkedIn,30,2484.22,0.0196
2219,Books,45-54,Female,New York,Facebook,60,7872.13,0.0527
2220,Books,35-44,Other,Texas,LinkedIn,7,8964.17,0.0588
2221,Books,35-44,Male,New York,YouTube,60,5846.95,0.0549
2222,Smartphones,45-54,Female,Florida,Instagram,14,9600.73,0.0604
2223,Books,55+,Female,Illinois,Facebook,45,7416.29,0.0601
2224,Books,35-44,Male,Texas,LinkedIn,30,5855.0,0.054
2225,Furniture,25-34,Male,New York,YouTube,7,6310.11,0.0558
2226,Shoes,35-44,Male,California,YouTube,14,8570.57,0.0675
2227,Laptops,55+,Male,Texas,YouTube,14,1356.72,0.0409
2228,Shoes,18-24,Male,Florida,Instagram,45,2096.17,0.0498
2229,Furniture,35-44,Other,California,Facebook,45,3029.8,0.0527
2230,Laptops,45-54,Male,Florida,LinkedIn,30,9000.37,0.0525
2231,Books,45-54,Male,California,Facebook,30,9476.98,0.0628
2232,Furniture,45-54,Other,Illinois,YouTube,14,3883.62,0.0624
2233,Books,18-24,Female,Florida,Instagram,30,9276.64,0.0543
2234,Smartphones,55+,Other,California,Instagram,30,5695.05,0.0348
2235,Furniture,25-34,Female,Florida,YouTube,45,4996.1,0.0598
2236,Smartphones,55+,Female,Texas,Facebook,14,8411.26,0.046
2237,Furniture,18-24,Other,Florida,Facebook,60,5687.79,0.0308
2238,Furniture,45-54,Male,Florida,Instagram,60,4817.58,0.0533
2239,Smartphones,55+,Female,California,Google Ads,7,651.65,0.0428
2240,Laptops,25-34,Male,Florida,Instagram,45,622.53,0.0385
2241,Shoes,45-54,Other,Illinois,Instagram,7,6462.12,0.0328
